variavel,variavel_no_csv,descricao,tema,unidade,tabela,arquivo,coluna_chave,url_origem
V05408,V05408,FACE COM VIA PAVIMENTADA - NÃO DECLARADO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05409,V05409,FACE COM BUEIRO - SIM,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05410,V05410,FACE COM BUEIRO - NÃO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05411,V05411,FACE COM BUEIRO - NÃO DECLARADO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05412,V05412,FACE COM ILUMINAÇÃO PÚBLICA - SIM,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05413,V05413,FACE COM ILUMINAÇÃO PÚBLICA - NÃO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05414,V05414,FACE COM ILUMINAÇÃO PÚBLICA - NÃO DECLARADO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05415,V05415,FACE COM PONTO DE ÔNIBUS - SIM,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05416,V05416,FACE COM PONTO DE ÔNIBUS - NÃO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05417,V05417,FACE COM PONTO DE ÔNIBUS - NÃO DECLARADO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05418,V05418,FACE COM VIA SINALIZADA PARA BICICLETA - SIM,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05419,V05419,FACE COM VIA SINALIZADA PARA BICICLETA - NÃO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05420,V05420,FACE COM VIA SINALIZADA PARA BICICLETA - NÃO DECLARADO,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
V05421,V05421,FACE COM CALÇADA - SIM,Entorno urbanístico,Face de quadra,entorno_faces,Agregados_por_setores_entorno_faces_BR.csv,COD_SETOR_M22FINAL,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios_Caracteristicas_urbanisticas_do_entorno_dos_domicilios/Agregados_por_Setor_csv/Agregados_por_setores_entorno_faces_BR.zip
